eventID,occurrenceID,basisOfRecord,scientificName,scientificNameID,occurrenceStatus,organismQuantity,organismQuantityType,taxonRank,kingdom,phylum,class,order,family,genus,species,occurrenceRemarks
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,18,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
4001_2013-07-21_2013-07-21,4001_2013-07-21_2013-07-21_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,present,13,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,7,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
4001_2014-08-09_2014-08-09,4001_2014-08-09_2014-08-09_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_6,HumanObservation,Heliaster kubiniji,urn:lsid:marinespecies.org:taxname:255074,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Heliasteridae,Heliaster,Heliaster kubiniji,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_7,HumanObservation,Henricia,urn:lsid:marinespecies.org:taxname:123276,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Henricia,,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_8,HumanObservation,Leptasterias,urn:lsid:marinespecies.org:taxname:123222,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_9,HumanObservation,Linckia columbiae,urn:lsid:marinespecies.org:taxname:378630,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Linckia,Linckia columbiae,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_10,HumanObservation,Mediaster aequalis,urn:lsid:marinespecies.org:taxname:242160,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Mediaster,Mediaster aequalis,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_11,HumanObservation,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,absent,0,individuals,Class,Animalia,Echinodermata,Ophiuroidea,,,,,Quadrat surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_12,HumanObservation,Panulirus interruptus,urn:lsid:marinespecies.org:taxname:382898,absent,0,individuals,Species,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus,Panulirus interruptus,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_13,HumanObservation,Patiria miniata,urn:lsid:marinespecies.org:taxname:382131,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asterinidae,Patiria,Patiria miniata,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_14,HumanObservation,Pharia pyramidata,urn:lsid:marinespecies.org:taxname:292795,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Pharia,Pharia pyramidata,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_15,HumanObservation,Phataria unifascialis,urn:lsid:marinespecies.org:taxname:292797,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Ophidiasteridae,Phataria,Phataria unifascialis,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_16,HumanObservation,Pisaster giganteus,urn:lsid:marinespecies.org:taxname:240758,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster giganteus,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_17,HumanObservation,Pisaster ochraceus,urn:lsid:marinespecies.org:taxname:240755,present,104,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pisaster,Pisaster ochraceus,Swath surveys are used to estimate abundance for this organism.
4001_2019-07-03_2019-07-03,4001_2019-07-03_2019-07-03_18,HumanObservation,Pycnopodia helianthoides,urn:lsid:marinespecies.org:taxname:240764,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Pycnopodia,Pycnopodia helianthoides,Swath surveys are used to estimate abundance for this organism.
74_2009-11-30_2009-11-30,74_2009-11-30_2009-11-30_1,HumanObservation,Astrometis sertulifera,urn:lsid:marinespecies.org:taxname:255044,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Astrometis,Astrometis sertulifera,Swath surveys are used to estimate abundance for this organism.
74_2009-11-30_2009-11-30,74_2009-11-30_2009-11-30_2,HumanObservation,Cryptochiton stelleri,urn:lsid:marinespecies.org:taxname:240776,absent,0,individuals,Species,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,Cryptochiton stelleri,Swath surveys are used to estimate abundance for this organism.
74_2009-11-30_2009-11-30,74_2009-11-30_2009-11-30_3,HumanObservation,Dermasterias imbricata,urn:lsid:marinespecies.org:taxname:240771,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Valvatida,Asteropseidae,Dermasterias,Dermasterias imbricata,Swath surveys are used to estimate abundance for this organism.
74_2009-11-30_2009-11-30,74_2009-11-30_2009-11-30_4,HumanObservation,Echinaster,urn:lsid:marinespecies.org:taxname:123275,absent,0,individuals,Genus,Animalia,Echinodermata,Asteroidea,Spinulosida,Echinasteridae,Echinaster,,Swath surveys are used to estimate abundance for this organism.
74_2009-11-30_2009-11-30,74_2009-11-30_2009-11-30_5,HumanObservation,Evasterias troschelii,urn:lsid:marinespecies.org:taxname:255040,absent,0,individuals,Species,Animalia,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Evasterias,Evasterias troschelii,Swath surveys are used to estimate abundance for this organism.
